ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,44.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_122_2214823_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_122_2214823_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_7_2214823_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_6_2214823_03.webp",,,,,,,,,0,,,,,
1485,simple,,,"Protein Chips - 19g Protein - Barbecue (8 Bags)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n&nbsp;
\n
\nSmokey, backyard-BBQ flavor on a baked, savory chip. Crunch into bold, BBQ flavor with a whopping 21g healthy protein and only 5g total carbs per bag.
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nContains: Milk Derived Ingredients
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,20.71,22.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_126_2011005_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_126_2011005_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_17_2011005_08.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_14_2011005_04.webp",,,,,,,,,0,,,,,
1490,simple,,,"Lean Body Protein Shake - 40g Protein - Cookies & Cream (17 Fl Oz. / 12 Drinks)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n*Zero Sugar!
\n
\n&nbsp;
\n
\n*Award-Winning Taste!
\n
\n&nbsp;
\n
\n*Hi-Protein Ready-to-Drink Milk Shake
\n
\n&nbsp;
\n
\n*40 g Protein
\n
\n&nbsp;
\n
\n*Lean Body® Build Lean Muscle and Burn Fat!
\n
\n&nbsp;
\n
\n* Lean Body® Ready-to-Drink shakes provide quick, delicious lean muscle nutrition for athletes with little time for preparing meals. Just twist open the re-sealable top and enjoy Lean Body®'s award-winning taste! Lean Body® satisfies your appetite, increases your energy levels, and makes you feel great. Use Lean Body® in conjunction with your exercise program to help you build lean muscle and burn fat.
\n
\n&nbsp;
\n
\n*Award-Winning Taste. - Tastes like a delicious, creamy milkshake!
\n
\n&nbsp;
\n
\n*40 grams LeanPro® - Muscle Building Protein
\n
\n&nbsp;
\n
\n*No Sugar - Zero! Lactose-Free!
\n
\n&nbsp;
\n
\n*Patented flash-heat aseptic processing - results in less denatured protein than canned protein drinks.
\n
\n&nbsp;
\n
\n*25% more protein than other aseptic RTD's
\n
\n&nbsp;
\n
\n*50% less fat than other aseptic RTD's
\n
\n&nbsp;
\n
\n*Patented new container - Resealable top - Drink it now and later!
\n
\n&nbsp;
\n
\n*No Trans Fat. No hydrogenated oil.
\n
\n&nbsp;
\n
\n*Nutritional Powerhouse - Fortified with 22 vitamins and minerals!
\n
\n&nbsp;
\n
\n*Contains milk and soy
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Twist off lid and drink. Please refrigerate after opening.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nNotice: Use this product as a food supplement only. Do not use for weight reduction.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,47.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_128_1750769_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_10_1750769_05-1.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_9_1750769_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_128_1750769_01.webp",,,,,,,,,0,,,,,
1496,simple,,,"Miracle Fiber Powder - Digestive Health & Glucose Support - Unflavored (7 oz./34 Servings)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Promotes satiety, regularity, and digestive health</li>
\n 	<li>Helps maintain cholesterol and blood sugar levels within the normal range</li>
\n 	<li>Instantly dissolves</li>
\n 	<li>Free of gluten, dairy, soy, nuts, sugar, salt, preservatives, synthetic colors, and artificial flavors</li>
\n 	<li>Unflavored</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nThe Vitamin Shoppe<sup>®</sup> brand Miracle Fiber<sup>®</sup> Powder provides 18% of your recommended daily amount of fiber. It promotes satiety (that feeling of fullness), relief from occasional constipation, and helps maintain blood cholesterol and glucose levels already within a normal range.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Add one (1) heaping teaspoon to your favorite food or beverage up to three (3) times daily.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,14.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_142_1660240_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_142_1660240_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_1660240_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_10_1660240_03.webp",,,,,,,,,0,,,,,
1501,simple,,,"ALTERED PHYSIQUE – Thermogenic Metabolism Igniter (120 Capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>As Seen on PricePlow!</li>
\n 	<li>Clinically studied to support appetite and a healthy body composition</li>
\n 	<li>Clinically shown to help satisfy hunger and reduce body fat</li>
\n 	<li>Clinically demonstrated to improve markers of cardiovascular health</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nALTERED PHYSIQUE is way more than your average thermogenic. This unique supplement features a revolutionary staged release caffeine complex with ZümXR<sup>®</sup> to deliver caffeine over time, and other cutting-edge ingredients like ADIPOGENIX™ to ignite fat loss, rev up your metabolism, and keep your appetite in check.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take four (4) capsules per day, preferably in the morning or before exercise on an empty stomach. Do not take within 10 hours of sleep. Do not combine with other caffeine or stimulant products.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nNot for use by individuals under the age of 18. Consult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Do not consume caffeine from any other sources while using this product. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,34.99,49.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_132_2254605_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_132_2254605_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_13_2254605_08.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_2254605_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_9_2254605_02.webp",,,,,,,,,0,,,,,
1507,simple,,,"Tortilla Style Protein Chips - 19g Protein - Chili Lime (8 Bags)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\nWant a tangy, spicy tortilla chip you can enjoy any time? Lucky you! We made <i>Quest Chili Lime</i> Tortilla Style Protein Chips to feed your flavor cravings!
\n<ul>
\n 	<li>20g Protein</li>
\n 	<li>3g Net Carbs</li>
\n 	<li>0g Sugar</li>
\n 	<li>1g Fiber</li>
\n 	<li>Certified Gluten-Free</li>
\n</ul>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">For weight reduction, use only as directed with a prescribed diet plan. Do not use in diets supplying less than 400 calories per day without medical supervision.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nContains milk. Processed in a facility that also processes soy and wheat.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,20.71,22.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_126_2172088_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_126_2172088_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_16_2172088_06.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_2172088_08.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_14_2172088_07.webp",,,,,,,,,0,,,,,
1513,simple,,,"Protein Bar - 20g Protein - Cookies & Cream (12 Bars)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<b>QuestBar Protein Bar - Cookies &amp; Cream</b>
\n<ul>
\n 	<li>21g Protein</li>
\n 	<li>Only 1g sugar</li>
\n 	<li>High Fiber</li>
\n 	<li>Gluten Free</li>
\n 	<li>No Sugar Added</li>
\n 	<li>21g Carbs - 15g Fiber - 2g Erythritol = 4g Net Carbs</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nContains: Milk, Almonds
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,33.06,36.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_8_1978402_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_1978402_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_8_1978402_01.webp",,,,,,,,,0,,,,,
1517,simple,,,"Phase 2 Carb Controller - Weight Management Support - 1,000 MG (180 capsules)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Non-stimulant carbohydrate blocker</li>
\n 	<li>Supports weight management</li>
\n 	<li>Suitable for everyday wellness seekers</li>
\n 	<li>Free of gluten, dairy, soy, and nuts</li>
\n</ul>
\n&nbsp;
\n<p class=""food-ingredients pmx"">The Vitamin Shoppe® brand Phase 2 Carb Controller features 500mg of white kidney bean extract per serving. White kidney bean is a natural amylase inhibitor, which is a substance that hinders the activity of the digestive enzyme needed to break down carbohydrates.</p>
\n&nbsp;
\n
\n&nbsp;
\n<p class=""food-ingredients pmx"">Designed to support weight management, adding two of these non-stimulant capsules to your day is a convenient way to keep you on track for achieving your goals.</p>
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take two (2) capsules twice daily prior to meals containing starchy foods.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nDo not use this product if you are pregnant or nursing. Consult your physician prior to use if you have any medical condition or are taking any medication. Not intended for children under 12. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if outer seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,35.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_134_1970565_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_134_1970565_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_8_1970565_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_7_1970565_03.webp",,,,,,,,,0,,,,,
1522,simple,,,"Organic Stevia - Zero Calorie & Zero Sugar (4 Fl. Oz.)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Natural zero-calorie sweetener</li>
\n 	<li>Certified Vegan and Certified USDA Organic</li>
\n 	<li>Non-GMO Project Verified</li>
\n 	<li>Kosher</li>
\n 	<li>Free of gluten, dairy, soy, and nuts</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nIf you’re looking for a natural alternative to sugar, we’ve got you (and your sweet tooth)! Organic Liquid Stevia sweetens foods and beverages without any added calories or sugar.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nAll plnt<sup>®</sup> products are made from whole food or plant-based ingredients sourced in nature, contain zero synthetic colors, sweeteners, or flavors, and are always tested to ensure purity and potency.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Add up to seven (7) drops (0.2 mL) to beverages or food. Adjust as needed.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nConsult your healthcare provider prior to use if you are pregnant, nursing, taking any medication or have any medical conditions. Store in a cool, dry place. Keep out of reach of children. Tamper evident. Do not use if seal is broken or missing.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,19.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_127_2245058_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_127_2245058_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_2245058_05.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_10_2245058_03.webp",,,,,,,,,0,,,,,
1527,simple,,,"Tortilla Style Protein Chips - 19g Protein - Nacho Cheese (8 Bags)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Quest Nutrition is on a mission to make the foods you crave work for you not against you.</li>
\n 	<li>Want a cheesy, savory tortilla chip you can enjoy anytime? Lucky you! We made Quest<b>® </b>Nacho Cheese Tortilla Style Protein Chips to feed your flavor cravings.</li>
\n 	<li>No added Soy Ingredients</li>
\n 	<li>Baked. Never Fried.</li>
\n 	<li>Gluten Free</li>
\n 	<li>18g Protein</li>
\n</ul>
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">FOR WEIGHT REDUCTION, USE ONLY AS DIRECTED WITH A PRESCRIBED DIET PLAN. DO NOT USE IN DIETS SUPPLYING LESS THAN 400 CALORIES PER DAY WITHOUT MEDICAL SUPERVISION.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nCONTAINS MILK. PROCESSED IN A FACILITY THAT ALSO PROCESSES SOY AND WHEAT.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,20.71,22.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_132_2153922_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_132_2153922_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_13_2153922_06.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_2153922_04.webp",,,,,,,,,0,,,,,
1532,simple,,,"Animal Cuts The Complete Cutting Stack (42 Packs)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n&nbsp;
\n
\nWHAT ANIMAL CUTS® IS Ripped &amp; peeled. That's what Animal Cuts is all about.
\n
\nDedicated to serious nutrition for the serious athlete.
\n
\nThe complete Cutting Stack
\n<ul>
\n 	<li>Thermogenic</li>
\n 	<li>Nootropic</li>
\n 	<li>Diuretic</li>
\n 	<li>Metabolic</li>
\n 	<li>Thyroid</li>
\n 	<li>Cortisol Inhibitors</li>
\n 	<li>CCK Inhibitors</li>
\n</ul>
\nWHO WE ARE in 1983, Animal was founded with the birth of Animal Pak, the venerable training pack that started it all. Born from the real needs and desires of professional bodybuilders. Animal has grown prodigiously over the decades. Today, as yesterday, the name Animal stands for trust, integrity and a unique no nonsense approach to the game. Animal also represents a group of products that have stood the test of time, proven again and again in the labs, and in the trenches where it counts most!... The gym and the stage. Dedicated to serious nutrition for the serious athlete. Animal is your choice of champions.
\nWhen you want to get shredded, a plain old fat burner won't do.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Take two Animal Cuts packs everyday for three consecutive weeks. Follow a cycleconsisting of three weeks ""on"" and one week ""off"". After your one week off cycle, you can repeat another three week on cycle until you reach you goals. Take on an empty stomach. For optimal results, you can stack Animal Cuts with Animal Stak to achieve maximum lean mass and definition. Also consider adding Animal Pak to your supplement program, especially if you are on a ""cut"".</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nNot for use by individuals under the age of 18. Do not use if pregnant or nursing. Consult a physician before using this product especially if you have, or have a family history of, heart disease, thyroid disease, diabetes, high blood pressure, recurrent headaches, depression or other psychiatric conditions, glaucoma, difficulty in urinating, prostate enlargement, or seizure disorder, if you are using a monoamine oxidase inhibitor(MAOI) or any other dietary supplement, prescription drug or over-the-counter drug containing pseudoephedrine,ephedrine, or phenylpropanolamine(ingredients found in certain allergy, asthma, cough/cold, and weight loss products). Do not use if pregnant or nursing. If you are taking anti-depressants or other medication, consult with your healthcare professional before using this product. Use of this product may cause you skin to be extra sen-sitive to UV sources, such as artificial or natural sunlight. Avoid excessive exposures from these sources. Discontinue use two weeks prior to surgery. Each 1 pack contains 20mg of sunephrine and 200mg of caffeine.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,,49.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_17_1596287_09.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_17_1596287_09.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_15_1596287_07.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_12_1596287_04.webp",,,,,,,,,0,,,,,
1537,simple,,,"ONE Protein Bar - 20g Protein - Almond Bliss (12 Bars)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n""I've had enough bliss,"" said no one ever. ONE Almond Bliss is a gluten-free coconut almond bar that combines real delicious ingredients into a single fitness snack bar. Packed with 20 grams of protein and just 1 gram of sugar, this coconut almond protein bar makes for the perfect healthy meal replacement bar to brighten up your commute, shine a ray of sun on your workout or help you clear away the afternoon clouds at the office.
\n
\n&nbsp;
\n
\nNOTE: Subject to melting.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nManufactured on the same equipment that processes peanuts, other tree nuts.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,32.96,34.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_125_2059095_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_125_2059095_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_7_2059095_04.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_6_2059095_03.webp",,,,,,,,,0,,,,,
1542,simple,,,"Every Woman's One Daily Multivitamin for Women 55+ - Whole-Food Complex (72 Vegetarian Tablets)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>50-PLUS WOMEN'S MULTIVITAMINS: Absorb the natural goodness of whole-food fermented nutrients formulated for your body to recognize as food</li>
\n 	<li>ENERGY &amp; IMMUNE SUPPORT: Designed to support women's needs after 50, including cellular energy metabolism, brain health, cardiovascular &amp; healthy blood pressure support, and immune health,* with Astaxanthin</li>
\n 	<li>ONE DAILY: Can be taken any time of day—complete fermented multivitamin is easy to digest and gentle even on an empty stomach. No nausea</li>
\n 	<li>THE FERMENTED ADVANTAGE: New Chapter ferments key vitamins and minerals with probiotics and formulates our blends for optimal absorption</li>
\n 	<li>Made with Certified Organic Vegetables &amp; Herbs, Non-GMO Project Verified, 100% Vegetarian, Certified Kosher, Certified Gluten-Free by NSF, No Synthetic Fillers, Iron Free, Packaging may vary</li>
\n</ul>
\nYou’re getting better with age, and looking forward to years of continued well-being. New Chapter's complete one-daily multivitamin for women 50 plus is expertly designed for you, packed with nutrients for immune, cellular energy, brain, eye, bone &amp; breast health support, stress, mood, vision &amp; digestive support, and healthy hair, skin &amp; nails.* Enhance overall wellness and healthy aging with essential vitamins and minerals fermented with probiotics, and formulated for your body to recognize and absorb as food. Easily digestible and gentle even on an empty stomach! Here at New Chapter, we sustainably source the highest quality ingredients and craft with you and our planet in mind. That's what we call wellness, well done. IRON-FREE.
\n
\n&nbsp;
\n
\n<i>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.</i>
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">One tablet daily. Can be taken anytime, even on an empty stomach.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nAs with any dietary or herbal supplement, you should advise your health care practitioner of the use of this product. If you are nursing, pregnant, or considering pregnancy, you should consult your health care practitioner prior to using this product. Keep out of reach of children.
\n
\n</div>",,,taxable,,1,,,0,0,,,,,1,,65.98,71.99,"Healthy Weight",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_2147916_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_17_2147916_08.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_12_2147916_03.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_11_2147916_01.webp",,,,,,,,,0,,,,,
1547,simple,,,"Celsius Sparkling Energy Drink - No Sugar or Preservatives - Retro Vibe (12 Drinks, 12 Fl Oz. Each)",1,0,visible,,"<div id=""pdp-product-info-content"" class=""pdp--accordion-container active"" role=""region"" aria-labelledby=""pdp-product-info-accordion"">
\n<div id=""link1"" class=""pdp--product-info-content pdp--product-redesign-v2-content"">
\n<div class=""container pdp--product-info-container pdp--product-redesign-v2-container"">
\n<div class=""row"">
\n<div class=""col-xs-12 col-sm-12 col-md-12"">
\n<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<p class=""food-ingredients pmx"">In 2005, vitamin industry entrepreneurs created CELSIUS. How does it work? CELSIUS' proprietary MetaPlus formula, including green tea with EGCG, ginger and guarana seed, turns on thermogenesis, a process that boosts your body's metabolic rate. Drinking CELSIUS prior to fitness activities is proven to energize, accelerate metabolism, burn body fat and calories. Invest in yourself, drink CELSIUS. No High Fructose Corn Syrup. No Aspartame. No Preservatives. No Artificial Colors or Flavors.</p>
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">Open and Enjoy!</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nDo not exceed 2 servings per day. Not recommended for people who are caffeine sensitive, children under 18, or women pregnant or nursing.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n<div id=""pdp-supplement-facts-accordion"" class=""pdp--accordion-header-section"" tabindex=""0"" aria-controls=""supplement-facts-content"" aria-label=""Supplement Facts Accordion Control Collapsed""></div>",,,taxable,,1,,,0,0,,,,,1,,,24.99,"Food & Drinks",,,"http://nutrafueel.com/wp-content/uploads/2025/12/imgi_121_2699254_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_121_2699254_01.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_7_2699254_05.webp, http://nutrafueel.com/wp-content/uploads/2025/12/imgi_6_2699254_03.webp",,,,,,,,,0,,,,,
1552,simple,,,"Hydrate – Electrolyte Formula – Tropical Punch (0.69 lbs./40 Servings)",1,0,visible,,"<div class=""product-label direction pmx__container"">
\n<h3 class=""lbl-heading"">About This Product</h3>
\n<ul>
\n 	<li>Provides hydration and supports exercise performance</li>
\n 	<li>Informed Choice certified</li>
\n 	<li>Naturally flavored and sugar-free</li>
\n 	<li>Non-GMO and free of gluten, artificial sweeteners, and artificial colorings</li>
\n 	<li>Tropical Punch flavor</li>
\n</ul>
\n&nbsp;
\n
\n&nbsp;
\n
\nStay hydrated throughout the day and during training with help from Hydrate. This refreshing electrolyte formula features minerals, taurine, SenActiv<sup>®</sup>, and coconut powder without added sugars, artificial coloring, or artificial sweeteners.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<b>Frequently Asked Questions</b>
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What is taurine?</i>
\n
\n&nbsp;
\n
\nTaurine is a naturally occurring sulfonic acid that supports cellular hydration.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What is SenActiv?</i>
\n
\n&nbsp;
\n
\nSenActiv is a patented, clinically studied adaptogen complex that supports athletic performance and muscle recovery after intense exercise.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<i>What does “bioavailable” mean?</i>
\n
\n&nbsp;
\n
\nWhen something is bioavailable, it means that it’s more readily absorbed and used by the body.
\n
\n&nbsp;
\n
\n</div>
\n<div class=""directions col-xs-12 col-sm-12 my-24"">
\n<h3 class=""lbl-heading"">Directions</h3>
\n<div class=""slugContent"">As a dietary supplement, mix 1 scoop with approx. 12oz of water 1-2 times per day.</div>
\n</div>
\n<div class=""directions col-xs-12 col-sm-12"">
\n<h3 class=""lbl-heading"">Warning</h3>
\nDuring your workout, it is recommended that you drink plenty of water to stay hydrated. NOT INTENDED FOR PERSONS UNDER THE AGE OF 18. KEEP OUT OF REACH OF CHILDREN. Do not use if pregnant or nursing. Consult a healthcare professional prior to consumption if you are unaware of your current health condition, have any pre-existing medical conditions, or are taking any prescription medication. Reduce or discontinue use if sleeplessness, tremors, dizziness, nervousness, headaches, or heart palpitations occur. Improper use of this product will not improve results and is potentially hazardous to a person’s health. Store in a cool, dry place.
\n
